"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 09, 2014","835.27","847.23","852.14","835.27","645.12M","-1.52%"
"Dec 08, 2014","848.19","853.34","855.43","844.94","513.74M","-0.49%"
"Dec 05, 2014","852.40","863.70","868.39","852.40","722.15M","-1.15%"
"Dec 04, 2014","862.34","849.80","863.69","849.47","671.88M","1.55%"
"Dec 03, 2014","849.15","849.67","856.45","845.44","661.31M","0.00%"
"Dec 02, 2014","849.15","862.22","863.47","848.30","847.56M","-1.43%"
"Dec 01, 2014","861.47","862.14","870.10","852.16","1.00B","-0.03%"
"Nov 28, 2014","861.69","848.86","870.48","848.86","938.53M","1.75%"
"Nov 27, 2014","846.89","844.45","849.39","840.86","697.42M","0.53%"
"Nov 26, 2014","842.43","836.07","843.81","834.17","778.78M","0.85%"
"Nov 25, 2014","835.31","832.68","836.95","825.58","898.64M","0.34%"
"Nov 24, 2014","832.52","831.16","833.89","827.11","590.85M","-0.04%"
"Nov 21, 2014","832.82","828.55","834.71","827.65","786.33M","0.93%"
"Nov 20, 2014","825.12","814.84","825.35","812.22","836.64M","1.29%"
"Nov 19, 2014","814.62","816.95","821.44","811.68","908.27M","0.16%"
"Nov 18, 2014","813.30","808.00","813.90","806.09","678.37M","1.03%"
"Nov 17, 2014","805.00","813.53","817.84","804.56","811.88M","-0.88%"
"Nov 14, 2014","812.12","808.38","814.49","806.24","718.54M","0.42%"
"Nov 13, 2014","808.76","805.41","815.04","797.69","905.04M","0.60%"
"Nov 12, 2014","803.95","787.35","803.95","787.35","801.03M","2.54%"
"Nov 11, 2014","784.03","779.58","784.03","776.36","644.14M","0.85%"
"Nov 10, 2014","777.43","783.46","786.36","776.45","610.70M","-0.28%"
"Nov 07, 2014","779.58","773.86","780.90","771.33","702.36M","0.58%"
"Nov 06, 2014","775.10","792.74","795.76","775.10","950.13M","-1.83%"
"Nov 05, 2014","789.56","804.20","809.88","789.56","811.65M","-1.63%"
"Nov 04, 2014","802.68","803.81","807.79","798.83","680.92M","0.30%"
"Nov 03, 2014","800.28","805.56","808.63","798.96","648.85M","-0.69%"
"Oct 31, 2014","805.80","807.96","811.47","803.84","727.42M","0.85%"
"Oct 30, 2014","798.99","794.70","801.29","792.04","698.48M","0.39%"
"Oct 28, 2014","795.89","795.02","797.24","790.70","270.94M","0.45%"
"Oct 27, 2014","792.35","797.83","800.15","785.44","655.80M","-0.23%"
"Oct 24, 2014","794.17","794.74","799.52","789.96","705.02M","-0.10%"
"Oct 23, 2014","794.95","780.00","794.95","776.51","865.47M","1.81%"
"Oct 22, 2014","780.81","779.95","782.02","775.61","720.20M","0.56%"
"Oct 21, 2014","776.46","763.01","776.67","762.82","688.16M","1.72%"
"Oct 20, 2014","763.31","761.73","764.35","758.47","575.87M","1.06%"
"Oct 17, 2014","755.33","748.34","759.77","747.86","733.80M","1.28%"
"Oct 16, 2014","745.76","752.06","755.71","738.00","761.91M","-0.37%"
"Oct 15, 2014","748.56","749.58","758.15","747.44","783.21M","0.23%"
"Oct 14, 2014","746.87","751.39","756.89","740.94","886.52M","-0.57%"
"Oct 13, 2014","751.16","737.91","754.85","737.24","671.26M","2.21%"
"Oct 10, 2014","734.94","745.46","745.46","734.94","533.52M","-2.28%"
"Oct 09, 2014","752.08","739.29","753.53","739.29","847.80M","3.11%"
"Oct 08, 2014","729.43","733.63","733.85","726.12","563.51M","-1.94%"
"Oct 03, 2014","743.84","742.08","743.84","735.40","228.65M","0.71%"
"Oct 02, 2014","738.58","743.48","747.30","736.46","553.32M","-0.40%"
"Oct 01, 2014","741.55","750.01","752.10","741.55","582.95M","-1.04%"
"Sep 30, 2014","749.38","749.84","751.99","744.91","604.81M","0.39%"
"Sep 29, 2014","746.46","746.02","748.40","740.43","550.19M","0.02%"
"Sep 26, 2014","746.32","749.04","751.64","738.47","706.10M","0.05%"
"Sep 25, 2014","745.91","752.46","755.76","743.21","570.89M","-0.80%"
"Sep 24, 2014","751.93","770.04","772.13","751.22","618.56M","-1.93%"
"Sep 23, 2014","766.69","773.39","778.03","766.69","503.27M","-0.26%"
"Sep 22, 2014","768.70","769.47","775.01","765.60","469.20M","-0.07%"
"Sep 19, 2014","769.22","777.61","782.95","769.22","522.98M","-0.74%"
"Sep 18, 2014","774.96","784.55","785.28","772.76","647.62M","-1.86%"
"Sep 17, 2014","789.68","790.63","794.06","786.95","493.29M","0.42%"
"Sep 16, 2014","786.35","778.13","788.47","774.36","594.91M","0.92%"
"Sep 15, 2014","779.18","776.86","783.26","774.57","457.64M","0.12%"
"Sep 12, 2014","778.21","788.82","793.10","777.04","509.11M","-1.45%"
"Sep 11, 2014","789.66","798.28","801.08","786.56","546.68M","-0.74%"
"Sep 10, 2014","795.51","801.06","802.59","789.69","639.36M","-0.66%"
"Sep 09, 2014","800.80","819.92","822.54","799.85","647.36M","-2.58%"
"Sep 08, 2014","822.00","823.92","826.28","820.36","479.57M","0.01%"
"Sep 05, 2014","821.93","821.03","823.48","816.72","497.51M","-0.04%"
"Sep 04, 2014","822.26","813.91","823.38","811.72","651.10M","1.15%"
"Sep 03, 2014","812.92","809.90","815.56","808.97","563.66M","0.72%"
"Sep 02, 2014","807.10","809.40","813.98","804.84","457.03M","-0.14%"
"Sep 01, 2014","808.25","804.55","810.01","801.79","349.42M","0.64%"
"Aug 29, 2014","803.13","810.10","816.11","802.98","490.87M","-0.65%"
"Aug 28, 2014","808.38","805.91","808.70","802.55","449.48M","0.46%"
"Aug 27, 2014","804.67","809.49","811.96","802.42","527.30M","-0.36%"
"Aug 26, 2014","807.54","794.38","808.47","794.38","479.08M","1.88%"
"Aug 25, 2014","792.62","791.73","793.68","789.23","373.93M","0.42%"
"Aug 22, 2014","789.30","791.19","794.08","785.65","435.60M","-0.04%"
"Aug 21, 2014","789.58","786.91","791.90","786.54","485.35M","0.12%"
"Aug 20, 2014","788.67","793.85","795.25","782.50","683.62M","-0.52%"
"Aug 19, 2014","792.76","776.37","794.08","776.37","723.20M","2.50%"
"Aug 18, 2014","773.42","771.77","775.15","765.40","558.37M","0.85%"
"Aug 15, 2014","766.92","779.31","782.11","766.26","536.94M","-1.13%"
"Aug 14, 2014","775.70","777.12","785.15","772.68","580.72M","-0.06%"
"Aug 13, 2014","776.19","781.42","783.10","768.46","673.91M","-0.27%"
"Aug 12, 2014","778.27","773.33","779.89","768.70","529.16M","0.72%"
"Aug 11, 2014","772.71","804.27","804.83","772.27","749.79M","-2.43%"
"Aug 08, 2014","791.99","779.97","794.65","777.51","586.83M","0.45%"
"Aug 07, 2014","788.43","796.56","799.37","786.78","577.62M","-0.74%"
"Aug 06, 2014","794.32","800.60","804.60","789.55","739.19M","-1.50%"
"Aug 05, 2014","806.42","823.76","826.64","803.46","564.38M","-1.53%"
"Aug 04, 2014","818.93","824.17","829.88","818.93","448.48M","-0.24%"
"Aug 01, 2014","820.94","823.71","825.53","809.15","565.69M","-0.08%"
"Jul 31, 2014","821.57","839.19","843.56","821.57","610.55M","-2.45%"
"Jul 25, 2014","842.18","840.21","842.90","834.26","523.53M","0.47%"
"Jul 24, 2014","838.25","830.62","839.20","830.62","746.60M","1.17%"
"Jul 23, 2014","828.55","827.03","831.69","824.90","521.43M","0.39%"
"Jul 22, 2014","825.31","826.08","828.80","822.12","507.06M","0.32%"
"Jul 21, 2014","822.70","826.93","829.43","821.65","440.20M","-0.05%"
"Jul 18, 2014","823.15","809.41","823.15","809.34","469.69M","0.65%"
"Jul 17, 2014","817.83","824.05","824.92","812.85","620.66M","-0.59%"
"Jul 16, 2014","822.71","813.41","822.91","811.49","538.75M","1.26%"
"Jul 15, 2014","812.45","807.75","814.72","806.46","545.81M","0.77%"
"Jul 14, 2014","806.22","798.09","806.95","796.70","488.48M","1.59%"
"Jul 11, 2014","793.64","787.89","795.24","787.48","407.59M","1.03%"
"Jul 10, 2014","785.52","795.87","798.37","784.87","550.69M","-1.14%"
"Jul 09, 2014","794.59","793.99","797.78","790.88","483.76M","0.21%"
"Jul 08, 2014","792.91","791.56","797.30","790.81","493.71M","0.43%"
"Jul 07, 2014","789.51","773.81","789.96","772.55","584.55M","1.83%"
"Jul 04, 2014","775.35","776.07","777.81","773.74","411.55M","0.01%"
"Jul 03, 2014","775.29","768.81","775.69","764.70","556.48M","0.91%"
"Jul 02, 2014","768.32","773.06","774.12","760.56","547.89M","-0.36%"
"Jul 01, 2014","771.07","785.36","788.16","769.56","503.12M","-1.76%"
"Jun 30, 2014","784.89","787.64","792.64","783.63","366.62M","0.02%"
"Jun 27, 2014","784.72","784.29","788.93","781.39","248.73M","0.47%"
"Jun 26, 2014","781.04","792.63","793.51","777.57","399.21M","-1.13%"
"Jun 25, 2014","789.98","782.87","791.50","780.32","445.79M","0.02%"
"Jun 24, 2014","789.86","797.25","800.57","789.86","516.31M","-0.43%"
"Jun 23, 2014","793.27","787.52","794.23","785.08","481.83M","1.18%"
"Jun 20, 2014","784.01","786.93","789.27","783.72","339.53M","-0.83%"
"Jun 19, 2014","790.57","791.97","794.31","790.21","550.44M","1.23%"
"Jun 18, 2014","780.93","782.07","785.56","777.63","497.09M","0.10%"
"Jun 17, 2014","780.16","780.60","789.51","778.99","637.34M","0.48%"
"Jun 16, 2014","776.46","782.03","786.20","774.44","515.42M","-1.73%"
"Jun 13, 2014","790.12","794.07","797.22","785.96","551.32M","-1.03%"
"Jun 12, 2014","798.34","783.29","800.12","778.55","827.84M","1.03%"
"Jun 11, 2014","790.21","818.63","819.15","785.92","961.17M","-3.25%"
"Jun 10, 2014","816.72","808.33","816.72","807.65","569.79M","1.14%"
"Jun 09, 2014","807.54","808.61","814.72","806.67","622.68M","0.44%"
"Jun 06, 2014","803.98","800.59","806.37","799.71","613.32M","0.75%"
"Jun 05, 2014","798.03","787.85","803.09","786.63","735.04M","1.81%"
"Jun 04, 2014","783.85","783.45","791.30","782.18","476.68M","-0.55%"
"Jun 03, 2014","788.18","789.65","795.69","784.78","584.78M","0.21%"
"Jun 02, 2014","786.49","796.48","798.95","785.39","530.16M","-0.81%"
"May 30, 2014","792.90","794.84","799.99","791.38","620.75M","-0.01%"
"May 29, 2014","793.00","784.23","793.93","784.23","617.32M","1.67%"
"May 28, 2014","779.95","776.04","789.37","772.70","806.16M","0.60%"
"May 27, 2014","775.33","786.33","788.83","774.48","586.00M","-1.36%"
"May 26, 2014","786.03","779.47","786.91","778.33","433.89M","0.69%"
"May 23, 2014","780.61","782.07","784.53","776.67","562.58M","0.02%"
"May 22, 2014","780.43","768.04","783.77","764.77","882.87M","2.08%"
"May 21, 2014","764.55","752.91","764.55","752.72","534.87M","1.59%"
"May 20, 2014","752.55","753.11","754.31","746.55","403.19M","0.33%"
"May 16, 2014","750.09","752.41","753.26","745.70","465.75M","-0.29%"
"May 15, 2014","752.28","761.84","767.69","752.28","536.90M","-1.08%"
"May 14, 2014","760.48","759.62","762.85","757.91","546.65M","0.36%"
"May 13, 2014","757.76","763.31","764.26","755.20","536.27M","-0.21%"
"May 12, 2014","759.36","760.51","765.20","756.56","542.92M","0.49%"
"May 09, 2014","755.63","759.86","760.89","753.76","527.25M","-0.29%"
"May 08, 2014","757.82","753.49","761.06","753.34","697.76M","1.09%"
"May 07, 2014","749.67","751.24","753.89","744.93","606.35M","-0.30%"
"May 06, 2014","751.90","750.97","755.13","750.42","548.13M","0.57%"
"May 05, 2014","747.61","753.44","754.95","744.16","585.80M","-0.53%"
"May 02, 2014","751.59","744.81","754.31","744.81","742.36M","1.74%"
"Apr 30, 2014","738.72","724.95","742.41","723.74","755.06M","2.15%"
"Apr 29, 2014","723.15","727.52","731.24","723.15","509.93M","-0.12%"
"Apr 28, 2014","723.99","716.16","725.35","711.67","573.75M","1.41%"
"Apr 25, 2014","713.89","725.83","727.42","712.86","535.09M","-1.38%"
"Apr 24, 2014","723.91","732.68","734.02","723.43","571.36M","-1.06%"
"Apr 22, 2014","731.70","735.33","737.03","731.70","480.33M","-0.38%"
"Apr 21, 2014","734.47","735.62","736.36","731.34","439.22M","-0.04%"
"Apr 18, 2014","734.76","736.59","739.12","733.22","288.34M","-0.12%"
"Apr 17, 2014","735.62","727.66","736.26","726.77","582.38M","1.61%"
"Apr 16, 2014","723.99","732.32","732.75","719.90","646.12M","-0.05%"
"Apr 15, 2014","724.38","740.33","744.42","724.38","950.45M","-1.81%"
"Apr 14, 2014","737.75","725.78","739.30","723.88","588.08M","1.43%"
"Apr 11, 2014","727.36","721.44","728.59","720.92","511.03M","-0.57%"
"Apr 10, 2014","731.50","729.31","735.68","726.73","580.98M","1.00%"
"Apr 09, 2014","724.29","737.94","739.62","724.21","664.03M","-2.05%"
"Apr 08, 2014","739.47","731.49","739.47","730.98","696.85M","2.01%"
"Apr 07, 2014","724.89","721.40","728.64","720.33","549.13M","-0.13%"
"Apr 04, 2014","725.83","719.15","726.83","713.43","701.03M","1.45%"
"Apr 03, 2014","715.45","708.36","720.96","708.36","909.28M","1.27%"
"Apr 02, 2014","706.48","708.11","714.69","703.88","954.30M","-0.29%"
"Apr 01, 2014","708.57","698.49","710.70","695.51","834.60M","1.61%"
"Mar 31, 2014","697.36","704.65","704.65","687.21","1.03B","0.90%"
"Mar 28, 2014","691.17","673.31","693.18","673.31","969.67M","3.09%"
"Mar 27, 2014","670.48","675.41","681.50","670.26","963.03M","-1.01%"
"Mar 26, 2014","677.31","652.16","678.57","652.16","827.43M","4.69%"
"Mar 25, 2014","646.96","639.59","650.01","638.36","431.78M","1.55%"
"Mar 24, 2014","637.10","647.55","650.01","637.10","352.82M","-1.35%"
"Mar 21, 2014","645.79","649.01","650.45","645.79","423.58M","-1.05%"
"Mar 20, 2014","652.61","653.12","658.36","651.42","506.78M","-0.35%"
"Mar 19, 2014","654.87","655.67","660.23","654.07","591.10M","-0.13%"
"Mar 18, 2014","655.74","643.13","657.28","641.37","612.62M","2.14%"
"Mar 17, 2014","641.98","637.61","643.11","637.61","357.73M","1.45%"
"Mar 14, 2014","632.79","630.16","635.58","628.25","528.55M","-0.10%"
"Mar 13, 2014","633.45","634.53","641.27","633.39","486.61M","0.14%"
"Mar 12, 2014","632.59","622.97","633.32","621.40","534.71M","0.31%"
"Mar 11, 2014","630.66","629.44","633.29","625.72","425.29M","0.53%"
"Mar 10, 2014","627.32","627.91","632.81","624.01","471.88M","-0.58%"
"Mar 07, 2014","630.96","640.78","641.45","629.02","460.10M","-1.42%"
"Mar 06, 2014","640.04","638.25","641.74","634.94","581.92M","0.88%"
"Mar 05, 2014","634.45","631.51","639.09","631.29","436.46M","0.66%"
"Mar 04, 2014","630.31","620.35","630.97","620.35","426.96M","3.01%"
"Mar 03, 2014","611.89","616.55","617.06","611.66","313.36M","-2.18%"
"Feb 28, 2014","625.53","620.21","629.50","620.21","518.03M","1.25%"
"Feb 27, 2014","617.79","611.78","620.07","611.42","431.88M","0.45%"
"Feb 26, 2014","615.03","623.36","626.77","614.66","491.52M","-1.00%"
"Feb 25, 2014","621.24","624.79","626.40","618.95","591.68M","-3.21%"
"Feb 24, 2014","641.86","640.37","643.77","636.64","379.22M","0.47%"
"Feb 21, 2014","638.86","639.00","641.14","634.41","438.21M","0.32%"
"Feb 20, 2014","636.81","630.21","637.92","627.05","538.13M","0.47%"
"Feb 19, 2014","633.82","639.88","641.45","630.50","568.68M","-1.16%"
"Feb 18, 2014","641.26","656.33","656.33","641.26","613.78M","-2.25%"
"Feb 17, 2014","655.99","654.37","659.16","654.37","466.03M","1.10%"
"Feb 14, 2014","648.83","641.10","649.97","640.26","601.05M","1.75%"
"Feb 13, 2014","637.65","642.06","642.06","636.98","474.41M","-1.16%"
"Feb 12, 2014","645.14","648.18","650.48","644.70","556.81M","0.36%"
"Feb 11, 2014","642.81","643.84","648.22","640.56","614.75M","0.36%"
"Feb 10, 2014","640.50","643.51","643.68","635.72","538.48M","-0.87%"
"Feb 07, 2014","646.14","646.16","649.24","640.43","751.33M","0.10%"
"Feb 06, 2014","645.50","627.34","645.50","627.01","776.87M","3.38%"
"Feb 05, 2014","624.42","628.39","633.94","624.05","700.92M","-0.46%"
"Feb 04, 2014","627.33","613.11","627.92","608.49","711.59M","1.72%"
"Feb 03, 2014","616.75","621.66","624.21","615.30","461.42M","-0.30%"
"Jan 31, 2014","618.58","626.67","626.67","614.26","605.69M","-1.34%"
"Jan 30, 2014","627.01","622.10","628.19","608.98","790.32M","0.99%"
"Jan 29, 2014","620.89","647.77","653.26","607.54","1.18B","-2.29%"
"Jan 28, 2014","635.44","653.10","655.47","634.98","624.44M","-1.59%"
"Jan 27, 2014","645.69","643.60","653.56","633.80","752.30M","0.22%"
"Jan 24, 2014","644.28","657.48","657.79","632.72","843.71M","-1.53%"
"Jan 23, 2014","654.29","669.35","673.34","654.29","762.98M","-2.88%"
"Jan 22, 2014","673.67","670.08","674.51","667.08","562.14M","1.58%"
"Jan 21, 2014","663.19","662.48","671.86","659.98","626.26M","0.84%"
"Jan 20, 2014","657.64","648.96","660.92","648.42","481.68M","0.20%"
"Jan 17, 2014","656.35","671.61","672.11","656.35","591.84M","-1.81%"
"Jan 16, 2014","668.44","670.75","676.30","667.46","594.86M","-1.89%"
"Jan 15, 2014","681.35","680.70","685.43","675.58","702.80M","0.09%"
"Jan 14, 2014","680.73","671.38","680.73","668.85","545.82M","0.02%"
"Jan 13, 2014","680.62","683.90","686.91","679.43","563.62M","0.22%"
"Jan 10, 2014","679.12","668.70","679.12","664.79","626.98M","2.26%"
"Jan 09, 2014","664.14","667.13","667.64","660.22","413.55M","-1.36%"
"Jan 08, 2014","673.32","684.46","689.59","671.99","763.22M","-1.85%"
"Jan 07, 2014","685.99","676.52","689.50","672.84","876.57M","0.85%"
"Jan 06, 2014","680.22","662.82","682.99","657.42","727.36M","3.12%"
"Jan 03, 2014","659.67","671.51","673.54","654.30","597.92M","-1.52%"
"Jan 02, 2014","669.86","673.67","673.67","658.26","562.27M","-1.20%"
"Dec 31, 2013","678.02","682.10","687.05","664.79","732.55M","-0.27%"
"Dec 30, 2013","679.86","652.92","679.86","649.26","756.28M","6.42%"
"Dec 27, 2013","638.85","642.90","643.67","611.50","861.32M","-1.04%"
"Dec 26, 2013","645.55","663.82","668.86","641.60","674.03M","-2.33%"
"Dec 25, 2013","660.97","693.23","698.80","660.97","743.25M","-4.20%"
"Dec 24, 2013","689.98","681.93","693.65","680.14","583.11M","1.34%"
"Dec 23, 2013","680.86","701.39","702.34","674.73","669.61M","-2.14%"
"Dec 20, 2013","695.73","694.44","699.33","686.23","844.32M","0.68%"
"Dec 19, 2013","691.00","708.35","718.41","685.87","903.91M","-3.24%"
"Dec 18, 2013","714.17","691.13","714.17","681.84","952.60M","0.66%"
"Dec 17, 2013","709.46","736.68","737.90","701.22","899.60M","-5.21%"
"Dec 16, 2013","748.43","738.73","749.74","738.12","388.08M","1.05%"
"Dec 13, 2013","740.65","735.87","741.26","735.36","398.60M","1.36%"
"Dec 12, 2013","730.72","736.87","740.70","729.31","450.60M","-1.21%"
"Dec 11, 2013","739.66","738.28","749.51","738.03","516.73M","-0.21%"
"Dec 10, 2013","741.18","743.73","743.93","736.43","419.24M","-0.15%"
"Dec 09, 2013","742.33","740.00","745.84","739.22","447.04M","1.17%"
"Dec 06, 2013","733.78","722.02","735.38","716.12","593.50M","1.93%"
"Dec 05, 2013","719.92","729.88","731.74","719.92","501.66M","-1.50%"
"Dec 04, 2013","730.89","729.36","733.56","720.16","509.16M","0.00%"
"Dec 03, 2013","730.87","748.68","750.22","730.30","602.91M","-2.49%"
"Dec 02, 2013","749.51","758.97","761.97","749.51","430.39M","-1.05%"
"Nov 29, 2013","757.48","746.43","758.38","745.10","379.41M","1.57%"
"Nov 28, 2013","745.80","750.75","753.22","744.70","378.58M","-0.42%"
"Nov 27, 2013","748.96","754.98","757.91","748.96","417.29M","-0.88%"
"Nov 26, 2013","755.63","765.57","765.57","752.44","525.28M","-1.26%"
"Nov 25, 2013","765.31","764.84","770.44","764.84","506.74M","1.18%"
"Nov 22, 2013","756.38","750.66","758.75","750.02","517.10M","1.28%"
"Nov 21, 2013","746.79","742.95","751.26","740.05","650.86M","-0.93%"
"Nov 20, 2013","753.82","745.97","753.94","739.70","705.05M","1.02%"
"Nov 19, 2013","746.18","755.23","755.54","745.11","566.50M","-1.30%"
"Nov 18, 2013","755.98","746.34","755.98","745.24","511.82M","1.78%"
"Nov 15, 2013","742.73","744.29","748.87","742.73","658.63M","0.40%"
"Nov 14, 2013","739.75","735.83","743.29","734.59","776.26M","2.28%"
"Nov 13, 2013","723.27","718.23","723.83","708.36","1.11B","0.59%"
"Nov 12, 2013","719.05","725.01","726.13","711.63","537.89M","-0.33%"
"Nov 11, 2013","721.40","741.56","744.69","721.33","514.07M","-2.41%"
"Nov 08, 2013","739.18","754.85","756.83","737.54","520.43M","-2.50%"
"Nov 07, 2013","758.12","755.73","767.71","754.94","459.12M","0.06%"
"Nov 06, 2013","757.69","751.34","758.98","748.60","412.36M","1.37%"
"Nov 05, 2013","747.44","764.49","769.68","747.44","463.26M","-1.95%"
"Nov 04, 2013","762.34","765.46","770.99","762.34","444.25M","-0.35%"
"Nov 01, 2013","765.01","779.04","779.04","763.87","527.20M","-1.44%"
"Oct 31, 2013","776.20","783.62","785.25","771.88","534.15M","-1.65%"
"Oct 30, 2013","789.19","799.40","804.63","788.68","648.99M","-0.81%"
"Oct 28, 2013","795.65","796.45","798.38","795.33","256.24M","0.37%"
"Oct 25, 2013","792.72","789.40","793.29","784.42","503.46M","0.54%"
"Oct 24, 2013","788.46","788.37","794.81","787.48","551.21M","0.42%"
"Oct 23, 2013","785.16","790.01","794.08","783.04","610.80M","-0.95%"
"Oct 22, 2013","792.72","788.43","795.89","784.07","711.71M","0.50%"
"Oct 21, 2013","788.77","781.61","788.77","778.56","640.88M","3.47%"
"Oct 14, 2013","762.35","760.62","764.15","759.92","109.01M","0.08%"
"Oct 11, 2013","761.76","762.10","764.13","760.02","348.40M","0.71%"
"Oct 10, 2013","756.40","749.43","759.21","749.41","535.72M","1.55%"
"Oct 09, 2013","744.84","747.49","748.48","738.10","514.87M","-0.77%"
"Oct 08, 2013","750.64","757.62","759.38","749.88","566.83M","-1.10%"
"Oct 07, 2013","759.01","758.39","761.73","753.63","364.90M","-0.40%"
"Oct 04, 2013","762.07","762.45","765.04","756.31","540.46M","-0.08%"
"Oct 03, 2013","762.70","757.73","764.28","754.41","491.03M","1.47%"
"Oct 02, 2013","751.63","765.14","768.64","750.85","765.67M","-1.71%"
"Oct 01, 2013","764.70","750.18","766.70","750.18","615.75M","2.66%"
"Sep 30, 2013","744.87","743.42","746.93","735.45","568.46M","-0.38%"
"Sep 27, 2013","747.72","757.10","758.70","747.72","459.02M","-1.12%"
"Sep 26, 2013","756.18","761.58","765.30","756.18","485.49M","-0.81%"
"Sep 25, 2013","762.34","762.95","768.75","759.20","677.09M","-0.39%"
"Sep 24, 2013","765.30","769.41","774.96","762.91","519.13M","-0.36%"
"Sep 23, 2013","768.08","778.74","781.27","765.95","624.69M","-1.35%"
"Sep 20, 2013","778.63","794.68","795.06","775.82","666.10M","-2.02%"
"Sep 19, 2013","794.66","782.14","805.70","782.14","1.21B","6.44%"
"Sep 18, 2013","746.61","749.22","751.65","744.99","611.76M","-0.16%"
"Sep 17, 2013","747.83","741.03","747.83","738.61","643.28M","0.71%"
"Sep 16, 2013","742.59","730.31","744.82","730.31","675.28M","3.66%"
"Sep 13, 2013","716.35","721.15","727.73","714.64","586.08M","-1.49%"
"Sep 12, 2013","727.22","720.57","727.79","713.19","613.20M","1.32%"
"Sep 11, 2013","717.72","715.53","724.32","712.64","652.08M","-0.02%"
"Sep 10, 2013","717.88","703.70","719.53","703.69","675.67M","3.01%"
"Sep 09, 2013","696.89","679.58","696.89","679.30","516.93M","3.65%"
"Sep 06, 2013","672.32","667.69","681.72","664.64","488.70M","0.77%"
"Sep 05, 2013","667.15","669.33","672.27","662.13","431.35M","-0.37%"
"Sep 04, 2013","669.66","673.75","676.10","666.68","471.48M","-0.01%"
"Sep 03, 2013","669.73","688.29","688.29","668.62","538.47M","-2.29%"
"Sep 02, 2013","685.45","674.46","685.50","674.46","448.17M","3.24%"
"Aug 29, 2013","663.94","660.28","672.29","660.10","629.34M","1.44%"
"Aug 28, 2013","654.52","645.24","658.04","638.88","709.10M","-0.10%"
"Aug 27, 2013","655.20","676.33","677.95","654.79","618.10M","-4.73%"
"Aug 26, 2013","687.75","682.15","689.47","673.17","418.37M","1.24%"
"Aug 23, 2013","679.32","687.19","689.11","672.97","549.86M","-0.54%"
"Aug 22, 2013","683.00","688.39","688.99","673.43","687.25M","-2.02%"
"Aug 21, 2013","697.09","722.28","723.67","697.09","483.82M","-3.46%"
"Aug 20, 2013","722.04","722.82","725.61","714.63","447.85M","-0.25%"
"Aug 19, 2013","723.83","736.93","736.93","723.83","397.40M","-2.55%"
"Aug 16, 2013","742.75","740.42","744.68","734.72","357.43M","0.40%"
"Aug 15, 2013","739.78","756.30","760.42","738.25","443.35M","-2.13%"
"Aug 14, 2013","755.86","756.43","761.34","754.18","390.29M","0.10%"
"Aug 13, 2013","755.14","756.00","761.26","751.59","539.08M","0.18%"
"Aug 12, 2013","753.75","742.65","753.75","741.08","403.33M","2.49%"
"Aug 07, 2013","735.45","737.85","739.32","735.45","115.14M","-0.66%"
"Aug 06, 2013","740.32","742.71","744.98","737.33","264.52M","-0.35%"
"Aug 05, 2013","742.90","741.69","748.97","740.20","381.12M","0.35%"
"Aug 02, 2013","740.33","735.43","742.32","728.27","493.27M","0.86%"
"Aug 01, 2013","734.02","742.54","743.93","733.45","454.10M","0.03%"
"Jul 31, 2013","733.77","743.05","745.93","729.42","526.89M","-1.40%"
"Jul 30, 2013","744.21","736.49","745.63","734.87","483.75M","2.03%"
"Jul 29, 2013","729.39","723.52","730.53","720.70","410.18M","0.53%"
"Jul 26, 2013","725.55","740.07","741.82","724.73","532.23M","-1.75%"
"Jul 25, 2013","738.50","736.25","739.59","724.55","644.43M","-0.22%"
"Jul 24, 2013","740.15","755.03","757.13","739.21","516.30M","-1.80%"
"Jul 23, 2013","753.68","761.81","771.76","751.80","577.46M","-0.59%"
"Jul 22, 2013","758.16","761.82","763.96","754.47","399.96M","-0.08%"
"Jul 19, 2013","758.74","768.57","770.22","757.60","495.08M","-1.49%"
"Jul 18, 2013","770.23","770.60","776.63","763.84","748.25M","-0.06%"
"Jul 17, 2013","770.72","758.04","772.55","754.26","748.28M","1.84%"
"Jul 16, 2013","756.78","761.80","765.43","752.37","615.50M","-0.72%"
"Jul 15, 2013","762.28","742.76","762.28","742.00","711.30M","3.12%"
"Jul 12, 2013","739.22","720.29","739.36","715.19","650.73M","2.97%"
"Jul 11, 2013","717.90","728.53","731.69","711.74","709.12M","1.01%"
"Jul 10, 2013","710.74","726.09","731.33","704.09","627.38M","-1.26%"
"Jul 09, 2013","719.82","724.83","730.78","717.32","536.09M","0.42%"
"Jul 08, 2013","716.82","732.57","736.43","714.03","493.48M","-1.96%"
"Jul 05, 2013","731.12","756.37","758.06","730.50","518.12M","-3.05%"
"Jul 04, 2013","754.10","742.20","755.69","733.98","459.69M","2.29%"
"Jul 03, 2013","737.19","758.43","758.43","732.95","503.40M","-3.56%"
"Jul 02, 2013","764.39","769.66","769.66","759.93","399.83M","-0.39%"
"Jul 01, 2013","767.37","764.24","769.08","756.70","387.61M","0.58%"
"Jun 28, 2013","762.95","763.43","770.16","744.23","682.11M","0.70%"
"Jun 27, 2013","757.62","746.21","760.68","746.21","597.65M","2.59%"
"Jun 26, 2013","738.52","718.18","740.14","717.08","533.54M","3.70%"
"Jun 25, 2013","712.15","715.42","731.70","710.98","628.03M","0.81%"
"Jun 24, 2013","706.40","727.19","735.37","700.94","604.36M","-3.37%"
